"","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Treatment","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Green","SD_Green","Mean_Green_Norm","SD_Green_Norm","Mean_Red","SD_Red","Mean_Red_Norm","SD_Red_Norm","Mean_Orange","SD_Orange","Mean_Orange_Norm","SD_Orange_Norm"
"86","1kPa","E1","05","DMSO","10","75/25","DecorinGalectin 3","DNG3",21.8888888888889,29.0268075329609,2.57345007667396,1.05554160746447,0.155521065460018,0.0766030700245035,0.136532682209396,0.0720312688530807,0.0875268698052153,0.0616144479761669,0.0802173813957019,0.0543290862792493,0.117541127752111,0.04350746273928,0.0945354444384398,0.0359576863617257
"87","1kPa","E1","05","DMSO","11","25/75","Collagen ILaminin","C1LN",123.333333333333,90.292118519097,4.39362461762664,1.13687549049693,0.199437695573138,0.0660233427283461,0.177291474057631,0.0637933488680389,0.121368966459743,0.0800916303903255,0.110247272933254,0.0727363183451337,0.115918927729194,0.0305308371701314,0.093000032106998,0.0253925636658891
"88","1kPa","E1","05","DMSO","12","75/25","Hyaluronic AcidOsteopontin","HAOPN",37.4444444444444,33.9656689418399,3.28119029957632,1.08631719669867,0.166881804324238,0.0615028623513296,0.14657224375586,0.058787990317947,0.0909587947277516,0.0611697136965588,0.0831283639527958,0.0546813716425516,0.137472058132775,0.0730828033685123,0.109663464405383,0.0576731577832644
"89","1kPa","E1","06","10 uM","02","75/25","OsteopontinDecorin","OPNDN",7.55555555555556,8.51795489278709,1.59318829996453,0.640392476697201,0.122518521395226,0.0934947958011239,0.106969555958204,0.0882876771326993,0.0382486426518472,0.0421406450485122,0.0368861705469065,0.0362968957592418,0.211112932944142,0.120940915846639,0.165572011012565,0.088921963933136
"90","1kPa","E1","06","10 uM","03","25/75","Tenascin CGalectin 3","TCG3",10.3333333333333,16.1623705632009,1.7883022855602,0.996148998413916,0.117387446294917,0.0726232951120576,0.102828103288524,0.0656123153871228,0.0352227542210083,0.0383206762175318,0.0349528120749676,0.0328957937798532,0.150238230242679,0.06253438638778,0.119904930058998,0.0498456812852762
"91","1kPa","E1","06","10 uM","04","50/50","Tenascin CFibronectin","TCFN",10.1666666666667,7.12974987873581,1.95248604817554,0.568962529289219,0.0935774003674346,0.0570353498386505,0.0820901134126583,0.0506937843153516,0.019605468875577,0.0251601797965916,0.0197103802157408,0.0223076975398214,0.101831513253589,0.0579327128678779,0.0814973764543362,0.0469664654534354
"92","1kPa","E1","06","10 uM","05","75/25","Tenascin CGalectin 3","TCG3",7,6,1.59953692966293,1.13332535782363,0.106221497679795,NA,0.0921105901243234,NA,0.0345304144800862,NA,0.0339581860598929,NA,0.135863955985187,NA,0.107721937625226,NA
"93","1kPa","E1","06","10 uM","06","25/75","Collagen ITenascin C","C1TC",35.3333333333333,12.1746549118331,3.16465146180042,0.545221303918955,0.151115691799985,0.0695291641586395,0.133173631687271,0.0654291597830269,0.0467975411743275,0.0454039256268831,0.044617544606617,0.0396728933335119,0.117871541463117,0.0627630420710744,0.094724069869172,0.0509434514648428
"94","1kPa","E1","06","10 uM","07","75/25","Collagen IVLaminin","C4LN",167.111111111111,64.7996913572897,5.03018352106734,0.466940484443668,0.12529058417077,0.0402364741547209,0.106511268594136,0.0370572172248141,0.0470866296768442,0.0299024031873597,0.0446094793152862,0.0260515764538981,0.0950933850329619,0.0305404499497577,0.0749379942443872,0.0252870379432924
"95","1kPa","E1","06","10 uM","08","50/50","Collagen IFibronectin","C1FN",130.333333333333,34.6602558174826,4.30644688431374,0.637150620833479,0.127679443837567,0.0431106162085733,0.109340819670121,0.0400020261266081,0.0452262707441872,0.0290842796430736,0.0431466040955546,0.0253568724455564,0.095422027357075,0.0328807724603894,0.0754567355810125,0.0274095445215529
"96","1kPa","E1","06","10 uM","09","75/25","Collagen IVTenascin C","C4TC",165.666666666667,46.3501168642899,5.07034880039038,0.252439722012006,0.138839366615119,0.0494347267630191,0.118959054577343,0.0461986514331089,0.055720377927942,0.0371642682732872,0.0520960627077345,0.0324879334428211,0.103793395022277,0.0373385063406436,0.0822588507596413,0.0309043877182524
"97","1kPa","E1","06","10 uM","10","50/50","Collagen IVDecorin","C4DN",162.666666666667,38.5688417709886,5.00486076941955,0.245550820347674,0.141361035571386,0.0516675785578352,0.121244180626656,0.0487424443770359,0.0544416295212826,0.0453528390412141,0.0510603878011958,0.040396565024755,0.115159193454375,0.0528493440256113,0.0915859702267983,0.0419532699413488
"98","1kPa","E1","06","10 uM","11","75/25","Collagen IVFibronectin","C4FN",172.333333333333,51.5805734318217,5.10706810272165,0.320874034176598,0.131831646905388,0.0378791939668288,0.112129123453233,0.0347627666271208,0.0484209919984484,0.0335261419913141,0.0457468711310166,0.029408159448814,0.109061969867705,0.030949408678697,0.0867640491221153,0.0258878411697075
"99","1kPa","E1","06","10 uM","12","25/75","Collagen IVOsteopontin","C4OPN",117.444444444444,34.2215007138949,4.57709345639779,0.380799455872446,0.155505001504622,0.0517046575819183,0.134380296360112,0.0486371425283336,0.0605724314812401,0.0380104762258829,0.0563302633836624,0.0333958900921439,0.122010475390405,0.035320262046145,0.0977895918635771,0.0292857304431051
"100","1kPa","E1","06","DMSO","02","75/25","OsteopontinDecorin","OPNDN",16.7777777777778,8.15815883368028,2.52505741554829,0.884942001293818,0.232404591736559,NA,0.209923512877197,NA,0.111725533901232,NA,0.101514754790716,NA,0.270560594749947,NA,0.216302726888499,NA
"101","1kPa","E1","06","DMSO","03","25/75","Tenascin CGalectin 3","TCG3",21.4444444444444,29.1166237358966,2.51723423015135,1.37173136798628,0.165327555702982,NA,0.14552272440293,NA,0.0842715693523987,NA,0.0775423941886073,NA,0.139715133095463,NA,0.112603488024487,NA
"102","1kPa","E1","06","DMSO","04","50/50","Tenascin CFibronectin","TCFN",14,7.61577310586391,2.51076128614063,0.620451875154706,0.160281888965894,0.0641288066316239,0.139558247440234,0.0595250448224358,0.0809460736163738,0.042963929218826,0.0744817257601656,0.0371324844378048,0.114822590020727,0.0588885280883693,0.0918098565884108,0.0478260041324558
"103","1kPa","E1","06","DMSO","05","75/25","Tenascin CGalectin 3","TCG3",7.77777777777778,7.93725393319377,1.64235395146715,1.15619053273453,0.160248744384617,NA,0.14249916523432,NA,0.0749400524547534,NA,0.0693954610685729,NA,0.120350305155719,NA,0.0954909207151508,NA
"104","1kPa","E1","06","DMSO","06","25/75","Collagen ITenascin C","C1TC",30,30.2471302587351,2.9344425973695,1.28215469405542,0.161839666221839,0.0797168502816402,0.141765630221451,0.0738935921899134,0.0983473064854696,0.070817158836804,0.089749785099997,0.0628100086163705,0.127090301981806,0.0527403684824004,0.10207502854217,0.0424923986611466
"105","1kPa","E1","06","DMSO","07","75/25","Collagen IVLaminin","C4LN",346.777777777778,45.3075907302273,5.82662072769132,0.139302716108892,0.148493832904033,0.0499095514105945,0.127934444649384,0.0465229242914876,0.0869499497352102,0.0566083637069263,0.0794524284485403,0.0503689066134932,0.0752138037663803,0.02584181432034,0.058701613196989,0.0213877180567476
"106","1kPa","E1","06","DMSO","08","50/50","Collagen IFibronectin","C1FN",179.111111111111,85.7431565134436,5.0732414550747,0.515584528363306,0.202403880406451,0.0773036037367578,0.178995068667846,0.0749157132879133,0.12167818146094,0.0771354628687318,0.110152070289326,0.068997450553541,0.105341691310394,0.0361969537155555,0.0837661836609152,0.0300589642499563
"107","1kPa","E1","06","DMSO","09","75/25","Collagen IVTenascin C","C4TC",327.166666666667,89.6589215985906,5.74258036003885,0.262676325352035,0.151620420449613,0.0540736216973533,0.130955187400947,0.0511930570406156,0.0931238870558048,0.0599676389195084,0.0849389685201693,0.0535333682967454,0.0824327418280946,0.0271982186285877,0.0647635732382858,0.0226450310249705
"108","1kPa","E1","06","DMSO","10","50/50","Collagen IVDecorin","C4DN",261.444444444444,101.745324762915,5.48102229573951,0.481932274736667,0.1649086097646,0.0580717332101461,0.143294009267966,0.0551617543306242,0.0992225389377486,0.0619978181080345,0.0903003422838718,0.0553300487464912,0.092259646405847,0.0307682660767163,0.0727718795092017,0.0255716820464281
"109","1kPa","E1","06","DMSO","11","75/25","Collagen IVFibronectin","C4FN",353.222222222222,163.928846353126,5.75065133164254,0.659341609593754,0.151278681660814,0.0515895192216732,0.130540002809076,0.0487768740279617,0.0955427756916424,0.059073800934483,0.0870280059047417,0.0525217580533545,0.0837768569527793,0.0252862276955781,0.0657819029930286,0.0211944168050047
"110","1kPa","E1","06","DMSO","12","25/75","Collagen IVOsteopontin","C4OPN",186.666666666667,128.534906629375,5.02102030354553,0.854108963747651,0.192572245969278,0.0612338984582288,0.169615810360001,0.0594180064944648,0.128013651228012,0.0754622325967142,0.115862949895572,0.0679094443446698,0.109478729615323,0.0311969999017083,0.0872786331142567,0.0259701396110042
"111","1kPa","E1","07","10 uM","02","50/50","Tenascin COsteopontin","TCOPN",5.66666666666667,4.61880215351701,1.47195570486947,1.01718062258927,0.136506483434825,NA,0.119819827093302,NA,0.0340500536546635,NA,0.0336024245575694,NA,0.210362446181091,NA,0.166316976656652,NA
"112","1kPa","E1","07","10 uM","03","25/75","Tenascin CHyaluronic Acid","TCHA",12.4444444444444,15.1143787316728,1.86785880976461,1.71727993760158,0.119249701259157,NA,0.104186238150937,NA,0.0375596284311967,NA,0.0364771402049938,NA,0.122405914692866,NA,0.0977341115517814,NA
"113","1kPa","E1","07","10 uM","04","50/50","LamininHyaluronic Acid","LNHA",3,2.76887462097269,0.799232875275747,0.857318401917727,0.109239806088671,NA,0.0922506928985875,NA,0.0344046147904022,NA,0.0342205147068988,NA,0.13486916940388,NA,0.108775506853166,NA
"114","1kPa","E1","07","10 uM","05","25/75","Collagen IDecorin","C1DN",56.2222222222222,32.1195682826944,3.45990070720997,0.657086320245863,0.172706380541388,0.0595191540482216,0.151012947355597,0.0550405517345493,0.0700689250312221,0.0583794942016702,0.0648855762863245,0.0511145985944912,0.133004603734818,0.0521533777578344,0.106556963139069,0.0420535612403892
"115","1kPa","E1","07","10 uM","06","75/25","Collagen IFibronectin","C1FN",2.88888888888889,2.28521820013368,0.691397363119041,0.76530211855267,0.144508177775458,NA,0.125382578996078,NA,0.0571238715941387,NA,0.0529875630845583,NA,0.138818071883193,NA,0.111746405441618,NA
"116","1kPa","E1","07","10 uM","07","50/50","Collagen IVTenascin C","C4TC",156.555555555556,38.0058475033046,4.97150240617896,0.279214210071063,0.127581651269468,0.03813725101103,0.108552005218941,0.0345110435763817,0.0485204557912529,0.0300819921991129,0.0458485299950181,0.0261906001512768,0.0955268097173453,0.0272606533180007,0.0754600710391371,0.0230170605707724
"117","1kPa","E1","07","10 uM","08","50/50","Collagen IHyaluronic Acid","C1HA",10.1111111111111,NA,1.88627321337881,NA,0.133486776400323,0.0592891581314759,0.11600331868765,0.0534204679352014,0.0321375680264862,0.0383999478722866,0.0307806515632114,0.033785291099324,0.104260535541953,0.046347131736915,0.0835077278522857,0.0376558281695221
"118","1kPa","E1","07","10 uM","09","25/75","LamininTenascin C","LNTC",7.55555555555556,3.65148371670111,1.82601517585633,0.533670438035136,0.133092360408105,0.0970869351058583,0.118406224945638,0.0939471760401099,0.0351332117092272,0.0382305880371343,0.0346005035648476,0.0335869946277479,0.0999214580401567,0.0636233617530044,0.0799958538972423,0.0513011367969509
"119","1kPa","E1","07","10 uM","10","75/25","LamininTenascin C","LNTC",6.83333333333333,8.78445596873629,1.46509265156943,1.07268951056976,0.130284384148634,NA,0.113461817917264,NA,0.0421124037542932,NA,0.0404136995838913,NA,0.122006265472906,NA,0.0978950855201945,NA
"120","1kPa","E1","07","10 uM","11","25/75","Tenascin CDecorin","TCDN",5.11111111111111,6.20931200339905,1.15399041130894,1.13541508424292,0.14579879640633,NA,0.12750138185088,NA,0.0525827498006948,NA,0.0500321623052249,NA,0.155397492889936,NA,0.123539927894095,NA
"121","1kPa","E1","07","10 uM","12","25/75","Collagen IVHyaluronic Acid","C4HA",7.88888888888889,5.72518801243922,1.87453935936881,0.692863987051321,0.149171700066073,0.0735273581362342,0.130274355749478,0.0694167303197319,0.0485096143396367,0.0447291815584477,0.0461406308660055,0.0389287151178353,0.122039519395943,0.0613324428847096,0.0972609480535778,0.0505143866084828
"122","1kPa","E1","07","DMSO","02","50/50","Tenascin COsteopontin","TCOPN",17.8333333333333,27.9354414478971,2.17252666098078,1.27429898231643,0.161365764450071,0.0726122752444986,0.142225967189289,0.0689399831405511,0.0809864448965782,0.0680423109220726,0.0752099998683513,0.0605046192147869,0.235228888783297,0.210440627033859,0.184987877762763,0.156891573427606
"123","1kPa","E1","07","DMSO","03","25/75","Tenascin CHyaluronic Acid","TCHA",39.6666666666667,55.9255457431277,3.18443599096507,1.15395641434273,0.222602938054132,0.103246782312059,0.202845369751744,0.102320293141726,0.0904195179738242,0.0662871120535289,0.082416684121748,0.0581607120602656,0.168576010720659,0.0838828705043625,0.134489589384587,0.0649542963793278
"124","1kPa","E1","07","DMSO","04","50/50","LamininHyaluronic Acid","LNHA",12.6666666666667,5.40575824674228,2.46460038563348,0.468752971198223,0.161619038015144,0.0725394460061371,0.141443190962075,0.0673606730839715,0.0840030199840624,0.0652960477271618,0.0768517622209571,0.0574591915020678,0.134398985165843,0.0553288096420806,0.108025254115605,0.0452941975522173
"125","1kPa","E1","07","DMSO","05","25/75","Collagen IDecorin","C1DN",72.7777777777778,33.3483299598512,4.16765849090148,0.436221212275142,0.216238279081876,0.0633150989455553,0.191960314834296,0.0620082768677325,0.117916160646609,0.0561235381010986,0.106641535920233,0.0497241402386341,0.129760787235379,0.0365743814610241,0.104081628511643,0.0293358627845525
"126","1kPa","E1","07","DMSO","06","75/25","Collagen IFibronectin","C1FN",18,14.8061548763419,2.68522559181474,0.742714658655946,0.174534258232465,0.0622463829568532,0.153950614476255,0.0596492730102284,0.0950866588364107,0.0515569931490636,0.086753252048633,0.0453327889917926,0.126132159752937,0.0326549129926693,0.101952973047974,0.0271894449020329
"127","1kPa","E1","07","DMSO","07","50/50","Collagen IVTenascin C","C4TC",269.888888888889,30.7697542690509,5.55374222996266,0.130280193473497,0.170919161650311,0.0581494592599835,0.148887130097107,0.0560504958733242,0.100055515562973,0.0651718111251531,0.091081557684908,0.0583474207573805,0.0867814158886252,0.025688394177333,0.0682780288094904,0.0216617960150931
"128","1kPa","E1","07","DMSO","08","50/50","Collagen IHyaluronic Acid","C1HA",27.1111111111111,29.1128074145307,2.87294366722011,1.04922200136176,0.208705965777084,0.0892741132742511,0.186366730775928,0.0869013391158174,0.213825801429961,0.121281827046278,0.202507865610622,0.118462633837432,0.117408028060528,0.0420544960043605,0.0940861020988327,0.0344186208556485
"129","1kPa","E1","07","DMSO","09","25/75","LamininTenascin C","LNTC",17.8333333333333,21.6961338081747,2.06453040559703,1.5240624050544,0.143769020611818,NA,0.125132542406032,NA,0.0722578322580031,NA,0.0669715380202296,NA,0.108914686698743,NA,0.0866325617896678,NA
"130","1kPa","E1","07","DMSO","10","75/25","LamininTenascin C","LNTC",21.7777777777778,31.3333333333333,2.20929367602354,1.50809199093342,0.168135714385823,NA,0.147457346685292,NA,0.0790569206441673,NA,0.0727609202524966,NA,0.125845032697885,NA,0.10143090776684,NA
"131","1kPa","E1","07","DMSO","11","25/75","Tenascin CDecorin","TCDN",30.3333333333333,46.9562444078409,2.52479717743537,1.69463516212079,0.159967527217211,NA,0.140389759032151,NA,0.09360781783235,NA,0.0855627557186066,NA,0.12259829564325,NA,0.0984835369745663,NA
"132","1kPa","E1","07","DMSO","12","25/75","Collagen IVHyaluronic Acid","C4HA",55.5555555555556,60.7938227856161,3.2184172526423,1.60301487807323,0.152478062677383,0.0685007491353324,0.133290045929923,0.0638671016441449,0.096726873829497,0.0673066418944042,0.0883188980769528,0.0594264568592821,0.110477649104284,0.0485903139952044,0.0883437002469352,0.0403012050072946
"133","1kPa","E1","08","10 uM","02","100","Hyaluronic Acid","HA",9.11111111111111,8.62811940369652,1.84877318070389,0.713111463697789,0.11119626438319,0.07401402950521,0.0981441578127879,0.0674794485554601,0.0357277363527852,0.0387574531450781,0.0342314158852166,0.0338751542227725,0.152768065192065,0.0913684053235546,0.122245924774425,0.0727261637251916
"134","1kPa","E1","08","10 uM","03","75/25","Hyaluronic AcidDecorin","HADN",9.33333333333333,7.02376916856849,1.93167089434468,0.839839007117888,0.127446188241605,0.0619737242790314,0.111330711195916,0.0576625951320715,0.0470318912014205,0.0491072613156915,0.0450015368347544,0.0427406574029965,0.146080122009326,0.0790955885689126,0.115938874752093,0.0618464161897626
"135","1kPa","E1","08","10 uM","04","75/25","LamininOsteopontin","LNOPN",6.44444444444444,5.81186525805423,1.56560820530685,0.925960135391784,0.15333401618455,NA,0.13484410621742,NA,0.0597319851390927,NA,0.055534928458364,NA,0.150006303651412,NA,0.12080345523593,NA
"136","1kPa","E1","08","10 uM","05","75/25","Collagen ILaminin","C1LN",226.777777777778,63.355259362494,5.26402625849614,0.288105123202519,0.1379029570667,0.0454834170772944,0.118191566726333,0.042229647768063,0.0561284327917816,0.0435372855689977,0.0524732079175217,0.0389771728205487,0.096093721665451,0.030111673241763,0.076064759472046,0.0253914024874304
