,.y.,group1,group2,p,p.adj,p.format,p.signif,method
226,Mean_Red_Norm,LNG3,C1OPN,0.548232125,1,0.54823,ns,Wilcoxon
227,Mean_Red_Norm,LNG3,DNFN,0.124732275,1,0.12473,ns,Wilcoxon
228,Mean_Red_Norm,LNG3,C4G3,0.758215644,1,0.75822,ns,Wilcoxon
229,Mean_Red_Norm,LNG3,LNHA,0.54904612,1,0.54905,ns,Wilcoxon
230,Mean_Red_Norm,LNG3,G3,0.158534614,1,0.15853,ns,Wilcoxon
231,Mean_Red_Norm,LNG3,DNG3,0.055926099,1,0.05593,ns,Wilcoxon
232,Mean_Red_Norm,LNG3,C1LN,0.289108068,1,0.28911,ns,Wilcoxon
233,Mean_Red_Norm,LNG3,TCG3,0.206498096,1,0.2065,ns,Wilcoxon
234,Mean_Red_Norm,LNG3,TCFN,0.22752672,1,0.22753,ns,Wilcoxon
235,Mean_Red_Norm,LNG3,C1TC,0.165217417,1,0.16522,ns,Wilcoxon
236,Mean_Red_Norm,LNG3,C4LN,0.682811849,1,0.68281,ns,Wilcoxon
237,Mean_Red_Norm,LNG3,C1FN,0.682811849,1,0.68281,ns,Wilcoxon
238,Mean_Red_Norm,LNG3,C4TC,0.354993943,1,0.35499,ns,Wilcoxon
239,Mean_Red_Norm,LNG3,C4DN,0.337705674,1,0.33771,ns,Wilcoxon
240,Mean_Red_Norm,LNG3,TCOPN,0.083859611,1,0.08386,ns,Wilcoxon
241,Mean_Red_Norm,LNG3,TCHA,0.124732275,1,0.12473,ns,Wilcoxon
242,Mean_Red_Norm,LNG3,C1HA,0.749708984,1,0.74971,ns,Wilcoxon
243,Mean_Red_Norm,LNG3,LNTC,0.113953278,1,0.11395,ns,Wilcoxon
244,Mean_Red_Norm,LNG3,HA,0.316040621,1,0.31604,ns,Wilcoxon
245,Mean_Red_Norm,LNG3,HADN,0.245401784,1,0.2454,ns,Wilcoxon
246,Mean_Red_Norm,LNG3,LNOPN,0.792522646,1,0.79252,ns,Wilcoxon
247,Mean_Red_Norm,LNG3,TC,0.125764175,1,0.12576,ns,Wilcoxon
248,Mean_Red_Norm,LNG3,DN,0.010636327,1,0.01064,*,Wilcoxon
249,Mean_Red_Norm,LNG3,OPN,0.769014545,1,0.76901,ns,Wilcoxon
250,Mean_Red_Norm,TCDN,C4OPN,0.103912587,1,0.10391,ns,Wilcoxon
251,Mean_Red_Norm,TCDN,C1,0.444120626,1,0.44412,ns,Wilcoxon
252,Mean_Red_Norm,TCDN,OPNG3,0.06299121,1,0.06299,ns,Wilcoxon
253,Mean_Red_Norm,TCDN,C4,0.596765263,1,0.59677,ns,Wilcoxon
254,Mean_Red_Norm,TCDN,HAOPN,0.534188246,1,0.53419,ns,Wilcoxon
255,Mean_Red_Norm,TCDN,FN,0.787041132,1,0.78704,ns,Wilcoxon
256,Mean_Red_Norm,TCDN,OPNDN,0.594790724,1,0.59479,ns,Wilcoxon
257,Mean_Red_Norm,TCDN,OPNFN,0.284011125,1,0.28401,ns,Wilcoxon
258,Mean_Red_Norm,TCDN,LNDN,0.042730003,1,0.04273,*,Wilcoxon
259,Mean_Red_Norm,TCDN,LNFN,0.037175267,1,0.03718,*,Wilcoxon
260,Mean_Red_Norm,TCDN,C1G3,0.021929379,1,0.02193,*,Wilcoxon
261,Mean_Red_Norm,TCDN,C4HA,0.259430745,1,0.25943,ns,Wilcoxon
262,Mean_Red_Norm,TCDN,G3FN,0.995535295,1,0.99554,ns,Wilcoxon
263,Mean_Red_Norm,TCDN,C4FN,0.194570134,1,0.19457,ns,Wilcoxon
264,Mean_Red_Norm,TCDN,C1OPN,0.034241407,1,0.03424,*,Wilcoxon
265,Mean_Red_Norm,TCDN,DNFN,0.995535295,1,0.99554,ns,Wilcoxon
266,Mean_Red_Norm,TCDN,C4G3,0.214735873,1,0.21474,ns,Wilcoxon
267,Mean_Red_Norm,TCDN,LNHA,0.236346287,1,0.23635,ns,Wilcoxon
268,Mean_Red_Norm,TCDN,G3,0.990631436,1,0.99063,ns,Wilcoxon
269,Mean_Red_Norm,TCDN,DNG3,0.724372501,1,0.72437,ns,Wilcoxon
270,Mean_Red_Norm,TCDN,C1LN,0.009812427,1,0.00981,**,Wilcoxon
271,Mean_Red_Norm,TCDN,TCG3,0.666441673,1,0.66644,ns,Wilcoxon
272,Mean_Red_Norm,TCDN,TCFN,0.758215644,1,0.75822,ns,Wilcoxon
273,Mean_Red_Norm,TCDN,C1TC,0.00320724,1,0.00321,**,Wilcoxon
274,Mean_Red_Norm,TCDN,C4LN,0.22752672,1,0.22753,ns,Wilcoxon
275,Mean_Red_Norm,TCDN,C1FN,0.027060353,1,0.02706,*,Wilcoxon
276,Mean_Red_Norm,TCDN,C4TC,0.020000451,1,0.02,*,Wilcoxon
277,Mean_Red_Norm,TCDN,C4DN,0.429513014,1,0.42951,ns,Wilcoxon
278,Mean_Red_Norm,TCDN,TCOPN,0.906453354,1,0.90645,ns,Wilcoxon
279,Mean_Red_Norm,TCDN,TCHA,0.995535295,1,0.99554,ns,Wilcoxon
280,Mean_Red_Norm,TCDN,C1HA,0.065338822,1,0.06534,ns,Wilcoxon
281,Mean_Red_Norm,TCDN,LNTC,0.783905786,1,0.78391,ns,Wilcoxon
282,Mean_Red_Norm,TCDN,HA,0.860172478,1,0.86017,ns,Wilcoxon
283,Mean_Red_Norm,TCDN,HADN,0.610411885,1,0.61041,ns,Wilcoxon
284,Mean_Red_Norm,TCDN,LNOPN,0.068749044,1,0.06875,ns,Wilcoxon
285,Mean_Red_Norm,TCDN,TC,0.787041132,1,0.78704,ns,Wilcoxon
286,Mean_Red_Norm,TCDN,DN,0.158534614,1,0.15853,ns,Wilcoxon
287,Mean_Red_Norm,TCDN,OPN,0.158534614,1,0.15853,ns,Wilcoxon
288,Mean_Red_Norm,C4OPN,C1,0.53300904,1,0.53301,ns,Wilcoxon
289,Mean_Red_Norm,C4OPN,OPNG3,0.886407033,1,0.88641,ns,Wilcoxon
290,Mean_Red_Norm,C4OPN,C4,0.698201912,1,0.6982,ns,Wilcoxon
291,Mean_Red_Norm,C4OPN,HAOPN,0.360877133,1,0.36088,ns,Wilcoxon
292,Mean_Red_Norm,C4OPN,FN,0.188968125,1,0.18897,ns,Wilcoxon
293,Mean_Red_Norm,C4OPN,OPNDN,0.036140447,1,0.03614,*,Wilcoxon
294,Mean_Red_Norm,C4OPN,OPNFN,0.5717036,1,0.5717,ns,Wilcoxon
295,Mean_Red_Norm,C4OPN,LNDN,0.476831957,1,0.47683,ns,Wilcoxon
296,Mean_Red_Norm,C4OPN,LNFN,0.378886189,1,0.37889,ns,Wilcoxon
297,Mean_Red_Norm,C4OPN,C1G3,0.202465239,1,0.20247,ns,Wilcoxon
298,Mean_Red_Norm,C4OPN,C4HA,0.541592069,1,0.54159,ns,Wilcoxon
